mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_121_220071_220079_+ 5.8253800731507 4.78702399928041 6.54052593614117 5.29093663510803 6.88692384348109 9.00461366894748 7.49406393584752 5.78100497065485 -0.368588651820341 3.27472249984563 0.55402711333005 0.752211975773164 0.0256984782584318 scaffold_121 220071 220079 + 0
scaffold_121_220733_220750_+ 10.7249779376565 8.08034607354391 13.540722503903 5.32279161271035 12.6995627824745 23.7268189187358 23.1248166141711 11.9840745519113 -0.856681199512573 4.15996841861144 0.0355705576618738 0.103371857497392 0.0365366394988923 scaffold_121 220733 220750 + 0
scaffold_121_233979_234110_+ 36.3657768052873 49.4818721632321 41.3423948993275 27.4139528683307 20.6225663650876 32.3297932186839 19.2704314180047 33.9510736913867 0.572419313435912 5.32210576125228 0.0464816781643965 0.127614701738487 0.027188961368295 scaffold_121 233979 234110 + 0
scaffold_121_234598_234649_+ 75.8725001897055 87.688250211699 72.967299655641 92.5661238490646 68.0199202905162 74.9629263272909 65.5431951389302 79.3126244459071 0.106413366788081 6.5075432360209 0.635393201941238 0.816533187199348 0.0188697494106821 scaffold_121 234598 234649 + 0
scaffold_121_282964_283057_+ 31.394809587158 34.3048007794741 30.9526298090782 27.5963517464362 31.9389913345165 28.6964065974523 34.576009198616 36.7669834948367 -0.0492851105321573 5.2898645346365 0.910819709501049 0.997193373613147 0.0180616776377786 scaffold_121 282964 283057 + 0
scaffold_121_342326_342330_+ 11.9183202622276 16.4670000115816 18.861473398593 8.09633904544787 16.3761628744853 21.381009810901 14.895000966685 9.73681364108383 0.0384444842555641 4.26636010027035 1 1 0.0352066413386984 scaffold_121 342326 342330 + 0
scaffold_121_350689_350696_+ 8.37483061296319 7.76111993608439 9.63428460801341 5.68987719329662 7.80215043061925 10.2248183870637 13.8134426018585 10.5731706117286 -0.42074059712853 3.6873001857119 0.358757991310471 0.572876372199236 0.0240789162490981 scaffold_121 350689 350696 + 0
scaffold_121_351019_351090_+ 139.002803533817 128.139525101418 125.939401076715 137.853242718184 121.439328945423 105.524634601972 148.622587566992 103.895741936283 0.133750947699584 7.20529021811606 0.516562466053398 0.722846721426653 0.0205516416418732 scaffold_121 351019 351090 + 0
scaffold_121_353734_353799_+ 13.0610478403166 15.2616642309055 12.1483962447655 6.61042716545872 8.26645199146719 8.97172527987752 12.3760396536694 10.1886515315852 0.356140243364961 3.89526932858358 0.408515583896643 0.621253612726929 0.0231642128870285 scaffold_121 353734 353799 + 0
scaffold_121_361290_361391_+ 133.606089315134 118.706960833274 123.38580564682 110.300274588398 107.959802830457 140.496319786906 126.749297574121 175.410666541602 -0.235848963723259 7.24024553576343 0.205574189008726 0.390115908810261 0.0172941315794808 scaffold_121 361290 361391 + 0
scaffold_121_362098_362111_+ 8.48472886166844 7.41731402268353 6.22783053412047 7.66211463663735 8.73169382708618 7.49615944449464 0.0144370188284302 0.0364242409112603 1.50480849337129 3.17010046355638 0.0188522220038734 0.0631279765424014 0.0362095737118404 scaffold_121 362098 362111 + 0
scaffold_121_367473_367508_+ 10.2681983077624 11.4986634281101 12.7264344736033 15.0567376123985 17.4607785356951 9.80186911028238 17.5361013763026 10.7788747739567 -0.144718426055767 4.11758405052001 0.760856998298828 0.907981579008199 0.0250017378038057 scaffold_121 367473 367508 + 0
scaffold_121_21177_21182_- 234.451208231693 267.380870353855 273.97852495782 6.33276011918681 5.87088312388793 66.0020697130814 77.406559720533 73.6247986309922 1.83566880020026 7.21010730858623 7.21961148032598e-24 9.42529534668711e-22 0.015118045210011 scaffold_121 21177 21182 - 1
scaffold_121_39851_39897_- 41.020538871042 40.9599244741745 38.0675342734127 51.8200602638116 41.4348633616824 42.6648438997959 39.0089542042623 39.0581082791627 -0.00747806067107258 5.65156955834256 1 1 0.0166568802814917 scaffold_121 39851 39897 - 0
scaffold_121_43747_43803_- 13.6556665241802 11.9622970269409 13.5655431347368 8.30262967841693 6.45718268254476 14.8327653229977 13.2529570405559 9.87141956914568 0.0459803191312062 3.95913340958695 0.921083636456903 1 0.0231989507203345 scaffold_121 43747 43803 - 0
scaffold_121_47099_47126_- 12.2920174366677 11.731981942914 12.6192840539888 12.7994212888274 12.536648796986 12.6041404997203 10.4931118428976 15.6662463393504 -0.0779045613323845 4.06649149225763 0.919528881396919 1 0.0224640608670829 scaffold_121 47099 47126 - 0
scaffold_121_57493_57585_- 92.8424019402021 79.6799518502268 98.4130175840339 82.1045876176203 98.8243907352898 149.93211263698 96.8809937889518 102.960130242786 -0.367578186112771 6.87459001448337 0.107762937925973 0.244433800591325 0.0272888360053352 scaffold_121 57493 57585 - 0
scaffold_121_68987_69015_- 89.5192131614713 72.291928249252 74.6139722210547 187.466388503993 169.02946366564 102.580555503681 120.412761057976 90.0230236331204 -0.404948368963112 7.04602081559099 0.0440738482398795 0.122892660631624 0.0177346723926385 scaffold_121 68987 69015 - 0
scaffold_121_73103_73109_- 33.8083245349981 21.5177383167131 27.2793523662933 60.2693731787411 50.3957618494525 26.8727607450875 25.6466366639884 22.9844957929688 0.128993470117088 5.35062553742843 0.706440069234879 0.867439916196645 0.0213510483157653 scaffold_121 73103 73109 - 0
scaffold_121_78790_78830_- 12.969897341749 10.4797164155013 10.9660989817637 8.57024610168585 7.25738070829578 9.95033970471356 7.79782570881388 10.5230429839473 0.283009444453132 3.76941443582008 0.576595623811069 0.77154707454246 0.0233782069891277 scaffold_121 78790 78830 - 0
scaffold_121_80518_80542_- 14.4788003479178 18.9073876469649 11.8506740752221 6.41631301731564 0.0311554444289892 6.18085360068366 6.14800957565961 5.56612545759462 1.32191562493349 3.64964864543633 0.00280311100422866 0.0127885660197403 0.0302279323079787 scaffold_121 80518 80542 - 0
scaffold_121_80697_80740_- 5.6994116102096 5.36821594126083 11.701323178797 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.96774999560501 2.53179571218896 8.32309330864014e-07 1.09219148404488e-05 0.0332802172866654 scaffold_121 80697 80740 - 1
scaffold_121_86516_86587_- 21.3949185530514 22.1654305329653 19.6168205760174 12.4192006716686 14.9297670880452 18.4673444103738 23.0333801828437 18.7174194872945 0.0684714881476111 4.58649307610417 0.880876074473537 0.98257871249469 0.020218905974416 scaffold_121 86516 86587 - 0
scaffold_121_116756_116832_- 148.660184685253 163.622445770584 145.497855777647 93.9115649156493 79.3697684549073 125.56244753709 119.223671584079 126.898751292101 0.30073418383406 7.1963709165546 0.0726014869144557 0.17944197603153 0.0123791623308976 scaffold_121 116756 116832 - 0
scaffold_121_123845_123948_- 21.3753568391641 16.3865536024198 18.6996803335944 28.6501565311659 32.63114326636 23.357985027191 20.1971189704637 26.7681284778001 -0.313491782994433 4.86729806273509 0.336961785068949 0.548303268992826 0.0202390909645651 scaffold_121 123845 123948 - 0
scaffold_121_128551_128556_- 5.86231388231715 6.53643986657127 8.44756231062208 11.9087681776882 17.7787041308895 6.98313388675465 7.10736593156286 6.30831474281145 0.032152566089762 3.63521330479678 1 1 0.0256330925612889 scaffold_121 128551 128556 - 0
scaffold_121_133120_133142_- 7.72428127373055 0 4.82149924829708 10.192771329095 15.7102139560649 17.6077062416421 22.9997780940692 8.66157165312381 -1.96333949539856 3.87051635311623 0.000110612708610584 0.000793776752488781 0.0546693083104366 scaffold_121 133120 133142 - 1
scaffold_121_133294_133305_- 53.1227666373836 30.9620927493177 83.775839320922 59.2408398993862 125.465964437926 178.812630999503 178.485678440426 186.464939100146 -1.69386758345673 7.02688093162094 2.02209171319025e-06 2.37223040500188e-05 0.0767174773454264 scaffold_121 133294 133305 - 1
scaffold_121_136974_136981_- 12.8922878408261 9.45671902148239 12.5466961691347 0.0452459496301261 13.4382238896012 7.18151188552608 10.4216698695547 0.0783440522360839 0.960449878957081 3.57871285166151 0.182022506419502 0.357204698953515 0.198186370504089 scaffold_121 136974 136981 - 0
scaffold_121_137463_137467_- 303.859940613811 237.297523843191 355.035199875838 152.629856446985 250.359381863115 227.400483153603 241.167233567028 180.897871735863 0.464225553988244 8.14289237564691 0.0588553230943259 0.153044881274137 0.0390260225930522 scaffold_121 137463 137467 - 0
scaffold_121_139968_140031_- 90.4282963211711 93.5861181272719 79.0400719090127 86.9280901840689 76.9438361203195 99.0895948260162 98.5449543118171 84.6282857569297 -0.101489741197549 6.70317534549798 0.597676257253807 0.788768445777024 0.0146286141135321 scaffold_121 139968 140031 - 0
scaffold_121_146621_146643_- 6.27245112204065 4.92206985664407 5.30922982308238 5.80854380110044 5.86627822669347 6.42893047073335 7.10855922893457 7.21293997805501 -0.321915249406258 3.21706452543047 0.651892720730704 0.828845495717413 0.0249595402069729 scaffold_121 146621 146643 - 0
scaffold_121_158760_158815_- 51.9965096187645 56.1949320891425 53.4525180059369 38.3490205689061 26.7348180694957 43.6922137071674 41.3062666729596 38.1565113807217 0.391685184698022 5.72214676100236 0.0989855564899296 0.229344692090319 0.0174674379126732 scaffold_121 158760 158815 - 0
scaffold_121_164656_164657_- 5.24535660640822 6.07472638449323 5.22047765375662 9.25000947743087 11.1395540312128 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.5178691804841 2.93785087443475 2.69661316318778e-05 0.000225078785579846 0.0269631639792796 scaffold_121 164656 164657 - 1
scaffold_121_203497_203504_- 40.6510246064409 41.3282314141176 39.627886093152 29.072972769059 12.1749733735497 9.21266561805192 5.87225760706884 5.77015979972481 2.52501196843204 4.86950125350922 1.21468841487186e-11 4.41756147451432e-10 0.0315239257429472 scaffold_121 203497 203504 - 1
scaffold_121_224855_224862_- 30.2440967130553 26.4344786788488 27.3578716836442 26.2709803667434 29.0730826069695 15.2705422906289 17.2920170199141 19.0223873245716 0.700519301365047 4.90068976221143 0.0268574891162 0.0837641077091163 0.0189004484775374 scaffold_121 224855 224862 - 0
scaffold_121_272414_272517_- 35.5432572624775 35.8904092563166 33.1778462210329 29.0346261335012 30.2322747809016 34.9671025196803 39.8576734026423 39.9417747296997 -0.133072256427848 5.4037287803735 0.634237081958255 0.815665092899837 0.0164752976626637 scaffold_121 272414 272517 - 0
scaffold_121_276999_277003_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 9.95353250897746 0.046021382619617 0.0617802696766572 7.36250891381409 5.34067194857189 -5.16100231668945 2.44940204728171 0.000816047540325586 0.00447726945212039 0.114205444396029 scaffold_121 276999 277003 - 1
scaffold_121_281728_281778_- 27.1527651158665 32.8221120427744 32.11445593731 80.1192762741027 93.4297473176778 28.9993663955991 47.791707567682 41.4177895208342 -0.359895166821348 5.83685608031748 0.201546144466464 0.385127489041472 0.0229267539512992 scaffold_121 281728 281778 - 0
scaffold_121_282803_282831_- 5.95689553416151 6.30599025740678 6.34868578721723 8.70437846198306 7.71449539180838 5.34766340916883 6.79061472981879 0.0566867873891128 0.585659252378693 3.18849252654774 0.316805155255332 0.526354526997071 0.0306987231561566 scaffold_121 282803 282831 - 0
scaffold_121_285146_285247_- 18.5886440806742 22.8337103156877 18.0648197815519 14.6595097784793 16.7729341431063 18.2687603378705 21.9007853835284 24.3703986065573 -0.116167235475472 4.62310091918736 0.765550765802542 0.911490000152517 0.0209240565674172 scaffold_121 285146 285247 - 0
scaffold_121_294086_294118_- 75.4002445588094 84.8474034749754 67.362074407764 112.309600634643 65.1999160449966 66.6689401557796 75.0088248038143 71.2297435868834 0.0962702582433257 6.50961909283035 0.708412603321975 0.869011914020813 0.0285666650171311 scaffold_121 294086 294118 - 0
scaffold_121_296759_296772_- 11.4595383044513 14.8806550766912 13.9955777856165 11.6289446908551 14.352976853551 13.2583096389532 11.9161723995233 11.492330441465 0.137799736582433 4.09727997966177 0.765059399583673 0.911287854247344 0.0221395835078535 scaffold_121 296759 296772 - 0
scaffold_121_339617_339625_- 8.80460395908265 10.8192465175703 7.0699521202095 24.1093552333611 16.6057699550767 15.5174927947098 12.3056739293132 11.8756459050456 -0.563721910078639 4.13255857086112 0.193945674784056 0.375108985057178 0.0248236465876774 scaffold_121 339617 339625 - 0
scaffold_121_349260_349262_- 6.40596754597554 5.369018655283 0 6.86466256602098 7.01510485079606 5.61760268116881 5.2898551041745 6.28060136557755 -0.542655436303388 3.06565757566197 0.48936393797181 0.698499637487403 0.030932846448972 scaffold_121 349260 349262 - 0
scaffold_121_349690_349693_- 8.55619255791665 6.90389984224072 6.84335869607351 17.0059209689731 13.9359457840353 15.4569293846119 9.62067765357532 8.02764646418555 -0.559768798403939 3.86628822406773 0.22577080016362 0.41635162192095 0.0263719475437947 scaffold_121 349690 349693 - 0
scaffold_121_350012_350032_- 132.653500282453 142.008244414497 109.631897557879 169.115406214824 144.556510959593 144.712464839829 146.113842585863 154.818431054994 -0.213164630597688 7.37946772412384 0.232503768288274 0.425442205297304 0.0150665111301398 scaffold_121 350012 350032 - 0
scaffold_121_361125_361158_- 36.0012645127453 39.8695416430263 37.3179854404633 25.9559807012339 18.101054321498 27.7598731969114 29.8833778251398 35.2698620720385 0.284439756169996 5.26310680077294 0.284173312399483 0.487982603737594 0.0192075936327402 scaffold_121 361125 361158 - 0
scaffold_121_366022_366033_- 16.2047477594644 18.1148329199248 13.5861441403319 1.38777878078145e-17 1.38777878078145e-17 17.3532304696148 8.57374672983935 7.48556658139105 0.517462435143697 3.82611208255838 0.198183606586337 0.380343698806761 0.0310815543528854 scaffold_121 366022 366033 - 0
scaffold_121_372698_372832_- 85.7433265458086 96.8117335012357 87.332209680957 77.2870744465331 64.654467472582 88.6744290660967 93.4357887094401 70.4251912149845 0.0954369851700104 6.6127938342438 0.660706717722544 0.835565885068141 0.0171109555223981 scaffold_121 372698 372832 - 0
scaffold_122_252666_252673_- 20.0482663436373 22.4605072522313 16.1435580752095 43.706424431099 125.631050150666 53.0116055795342 58.5262104816459 81.7705336780099 -1.71388686655481 5.95894913778649 1.55584577883325e-05 0.00013812709298918 0.0784387528744821 scaffold_122 252666 252673 - 1
scaffold_123_51472_51478_+ 0 5.86036544001978 0 51.5663773066904 15.0004475452876 24.2698044287096 22.1098769107657 26.0557097191596 -3.57737131542976 4.49744201467221 6.11252356017042e-09 1.36499621520209e-07 0.101781039729501 scaffold_123 51472 51478 + 1
scaffold_123_63074_63086_+ 462.147325013129 145.317963512103 115.581639612809 1921.09627040399 820.512909162799 2333.01303656681 940.586200214192 1989.96248785224 -2.86362178699965 10.2937724257369 3.82293332986976e-07 5.57266257380161e-06 0.194629339082841 scaffold_123 63074 63086 + 1
scaffold_123_71721_71743_+ 5.10531628512691 0 0 22.2359667563997 10.7702677829849 18.6944099563525 9.07811945922927 17.7086989239631 -3.10173875926553 3.80159719397489 3.2548018406756e-07 4.84556244789468e-06 0.0506960940405516 scaffold_123 71721 71743 + 1
scaffold_123_108744_108754_+ 80.4002935317252 68.6668694344687 86.4048245727495 190.049546825756 241.468693261593 488.759276943144 442.54123933022 372.737886091777 -2.46759205051974 8.15229410078604 2.42928244357697e-34 5.75287979603356e-32 0.0212127794270504 scaffold_123 108744 108754 + 1
scaffold_123_173393_173395_+ 12.7065470122732 12.8523972388853 13.7404879140497 21.1477413116652 28.9264220845387 14.0923780158737 16.5060750362652 12.6242327767915 -0.136189746821731 4.40952643469818 0.775583699616032 0.918656496703153 0.0224438919673801 scaffold_123 173393 173395 + 0
scaffold_123_173531_173537_+ 50.0763817860309 54.9688095184499 50.9557695296605 92.5375303336923 116.400191402502 48.7546292975133 80.1746388243984 83.3139067237326 -0.443582918156503 6.40870499116584 0.0825047920595 0.199039634575193 0.029006623152681 scaffold_123 173531 173537 + 0
scaffold_123_175843_175858_+ 5.10441433113651 5.31209962763405 5.57944850165921 6.75230849601741 10.091367675517 0.0281708319946138 0.0106867211273046 5.43062373504889 1.48395812746756 2.97110075691822 0.066525312234846 0.167514157885123 0.0323368756986014 scaffold_123 175843 175858 + 0
scaffold_123_204712_204716_+ 0 0 6.77343096718248 7.67097743266689 10.2137039290865 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.23183686976606 2.53267781005829 0.0178967990796563 0.0606905349447881 0.0404748683176058 scaffold_123 204712 204716 + 0
